date_time,avg,pollutant
2022-10-17,0.47137296068720379147,CO (mg.m-3)
2022-10-17,25.2747954756360613,NO2 (ug.m-3)
2022-10-17,45.7630232758620690,O3 (ug.m-3)
2022-10-17,38.3421900214298925,PM10 (ug.m-3)
2022-10-17,25.5481596059182333,PM2.5 (ug.m-3)
2022-10-17,11.0297252407426279,SO2 (ug.m-3)
2022-10-18,0.56650259404530493631,CO (mg.m-3)
2022-10-18,28.6025077260362677,NO2 (ug.m-3)
2022-10-18,47.2220584766584767,O3 (ug.m-3)
2022-10-18,43.8923992297462845,PM10 (ug.m-3)
2022-10-18,27.7452306905368425,PM2.5 (ug.m-3)
2022-10-18,9.9718316561468407,SO2 (ug.m-3)
2022-10-19,0.53283495239461104167,CO (mg.m-3)
2022-10-19,26.9700587154121413,NO2 (ug.m-3)
2022-10-19,44.3544710696517413,O3 (ug.m-3)
2022-10-19,49.0596743806488704,PM10 (ug.m-3)
2022-10-19,34.8112896507992716,PM2.5 (ug.m-3)
2022-10-19,13.0255942765765823,SO2 (ug.m-3)
2022-10-20,0.42475618450647249191,CO (mg.m-3)
2022-10-20,24.5989503026666673,NO2 (ug.m-3)
2022-10-20,35.2979490282485875,O3 (ug.m-3)
2022-10-20,34.1321580426517017,PM10 (ug.m-3)
2022-10-20,24.1367746088956310,PM2.5 (ug.m-3)
2022-10-20,8.9583925783311520,SO2 (ug.m-3)
2022-10-21,0.55700296253267973856,CO (mg.m-3)
2022-10-21,27.7230985826666636,NO2 (ug.m-3)
2022-10-21,38.4141780205655527,O3 (ug.m-3)
2022-10-21,43.9820211562153294,PM10 (ug.m-3)
2022-10-21,29.2598445334562443,PM2.5 (ug.m-3)
2022-10-21,13.7256859676602935,SO2 (ug.m-3)
2022-10-22,0.68654825747960848287,CO (mg.m-3)
2022-10-22,34.6886110970350154,NO2 (ug.m-3)
2022-10-22,36.7589805625000000,O3 (ug.m-3)
2022-10-22,52.0215708865449799,PM10 (ug.m-3)
2022-10-22,33.2810811500677711,PM2.5 (ug.m-3)
2022-10-22,13.9912034288593458,SO2 (ug.m-3)
2022-10-23,0.47348542419642857143,CO (mg.m-3)
2022-10-23,22.9549107216036258,NO2 (ug.m-3)
2022-10-23,41.2080046986139902,O3 (ug.m-3)
2022-10-23,29.1314126908012791,PM10 (ug.m-3)
2022-10-23,22.2097115647238529,PM2.5 (ug.m-3)
2022-10-23,11.3663303635629430,SO2 (ug.m-3)
2022-10-24,0.68006991665743756410,CO (mg.m-3)
2022-10-24,35.2047810808738376,NO2 (ug.m-3)
2022-10-24,30.0220239011778232,O3 (ug.m-3)
2022-10-24,59.2025484008292576,PM10 (ug.m-3)
2022-10-24,34.0295914680973949,PM2.5 (ug.m-3)
2022-10-24,12.4325370330199078,SO2 (ug.m-3)
2022-10-25,0.52422966508955782334,CO (mg.m-3)
2022-10-25,28.3940422503000380,NO2 (ug.m-3)
2022-10-25,26.6570504320987654,O3 (ug.m-3)
2022-10-25,46.4343691252185094,PM10 (ug.m-3)
2022-10-25,30.1838113027357973,PM2.5 (ug.m-3)
